Timestamp,transactions-per-second
2019-11-21 11:15:00,3.46666666666667
2019-11-22 04:45:00,2.48333333333333
2019-11-22 22:15:00,3.16666666666667
2019-11-23 15:45:00,4.25
2019-11-24 09:15:00,2.95
2019-11-25 02:45:00,3.68333333333333
2019-11-25 20:15:00,2.21666666666667
2019-11-26 13:45:00,4.05
2019-11-27 07:15:00,2.98333333333333
2019-11-28 00:45:00,3.06666666666667
2019-11-28 18:15:00,4.01666666666667
2019-11-29 11:45:00,3.18333333333333
2019-11-30 05:15:00,1.98333333333333
2019-11-30 22:45:00,2.61666666666667
2019-12-01 16:15:00,3.35
2019-12-02 09:45:00,3.28333333333333
2019-12-03 03:15:00,3.46666666666667
2019-12-03 20:45:00,4.16666666666667
2019-12-04 14:15:00,4.06666666666667
2019-12-05 07:45:00,2.8
2019-12-06 01:15:00,2.18333333333333
2019-12-06 18:45:00,3.86666666666667
2019-12-07 12:15:00,3.75
2019-12-08 05:45:00,2.61666666666667
2019-12-08 23:15:00,3.43333333333333
2019-12-09 16:45:00,3.43333333333333
2019-12-10 10:15:00,3
2019-12-11 03:45:00,1.86666666666667
2019-12-11 21:15:00,2.91666666666667
2019-12-12 14:45:00,4.5
2019-12-13 08:15:00,4.03333333333333
2019-12-14 01:45:00,3.78333333333333
2019-12-14 19:15:00,3.31666666666667
2019-12-15 12:45:00,2.3
2019-12-16 06:15:00,3.36666666666667
2019-12-16 23:45:00,2.66666666666667
2019-12-17 17:15:00,3.35
2019-12-18 10:45:00,2.95
2019-12-19 04:15:00,2.71666666666667
2019-12-19 21:45:00,4.46666666666667
2019-12-20 15:15:00,3.68333333333333
2019-12-21 08:45:00,3.98333333333333
2019-12-22 02:15:00,2.1
2019-12-22 19:45:00,5.2
2019-12-23 13:15:00,3.76666666666667
2019-12-24 06:45:00,2.25
2019-12-25 00:15:00,2.7
2019-12-25 17:45:00,2.46666666666667
2019-12-26 11:15:00,2.78333333333333
2019-12-27 04:45:00,3.16666666666667
2019-12-27 22:15:00,3.18333333333333
2019-12-28 15:45:00,4.75
2019-12-29 09:15:00,3.01666666666667
2019-12-30 02:45:00,2.5
2019-12-30 20:15:00,3.58333333333333
2019-12-31 13:45:00,3.25
2020-01-01 07:15:00,2.63333333333333
2020-01-02 00:45:00,2.46666666666667
2020-01-02 18:15:00,3.21666666666667
2020-01-03 11:45:00,3.21666666666667
2020-01-04 05:15:00,2.68333333333333
2020-01-04 22:45:00,3.33333333333333
2020-01-05 16:15:00,4.35
2020-01-06 09:45:00,3.58333333333333
2020-01-07 03:15:00,3.56666666666667
2020-01-07 20:45:00,3.71666666666667
2020-01-08 14:15:00,3.58333333333333
2020-01-09 07:45:00,2.75
2020-01-10 01:15:00,3.5
2020-01-10 18:45:00,3.96666666666667
2020-01-11 12:15:00,3.33333333333333
2020-01-12 05:45:00,2.38333333333333
2020-01-12 23:15:00,2.36666666666667
2020-01-13 16:45:00,3.68333333333333
2020-01-14 10:15:00,3.56666666666667
2020-01-15 03:45:00,3.26666666666667
2020-01-15 21:15:00,2.63333333333333
2020-01-16 14:45:00,4.41666666666667
2020-01-17 08:15:00,3.73333333333333
2020-01-18 01:45:00,2.66666666666667
2020-01-18 19:15:00,2.48333333333333
2020-01-19 12:45:00,3.38333333333333
2020-01-20 06:15:00,3
2020-01-20 23:45:00,3.88333333333333
2020-01-21 17:15:00,3.16666666666667
2020-01-22 10:45:00,4.63333333333333
2020-01-23 04:15:00,2.76666666666667
2020-01-23 21:45:00,3.26666666666667
2020-01-24 15:15:00,4.38333333333333
2020-01-25 08:45:00,3.06666666666667
2020-01-26 02:15:00,2.4
2020-01-26 19:45:00,4.08333333333333
2020-01-27 13:15:00,3.93333333333333
2020-01-28 06:45:00,4.01666666666667
2020-01-29 00:15:00,4.41666666666667
2020-01-29 17:45:00,4.26666666666667
2020-01-30 11:15:00,4.53333333333333
2020-01-31 04:45:00,2.86666666666667
2020-01-31 22:15:00,3.76666666666667
2020-02-01 15:45:00,4.81666666666667
2020-02-02 09:15:00,3.16666666666667
2020-02-03 02:45:00,2.61666666666667
2020-02-03 20:15:00,3.85
