Date,MarketPrice,MinersRevenue,TradeVolume,TransctionFee,TransactionPerSec,Return
12/15/2020,19276.59,18584575.84,156397143.2,4.269578845,5.133333333,0.008464153
12/16/2020,19439.75,19816346.53,288887515.2,5.211408612,4,0.099781633
12/17/2020,21379.48,22338873.25,712598806.5,12.04640602,3.066666667,0.068663036
12/18/2020,22847.46,27241477.88,1177690832,11.82797802,4.166666667,0.013276312
12/19/2020,23150.79,25884376.31,465956413.3,8.151270439,3.433333333,0.031062871
12/20/2020,23869.92,24027162.61,428547892.6,6.169859764,2.216666667,-0.015891968
12/21/2020,23490.58,23298120.99,301633611.4,11.9169958,4.5,-0.031719098
12/22/2020,22745.48,23995220.12,647260163.4,9.425912137,3.4,0.047460419
12/23/2020,23824.99,26038110.23,433884278.6,9.955909827,2.45,-0.023992455
12/24/2020,23253.37,20751169.5,583254745.8,9.188479127,3.933333333,0.019874969
12/25/2020,23715.53,23792132.99,344759537.1,7.297509672,1.983333333,0.041240908
12/26/2020,24693.58,23722327.94,375518728.2,6.456238143,4.466666667,0.070853639
12/27/2020,26443.21,27533619.89,530655727.5,8.071646955,4.016666667,-0.007435935
12/28/2020,26246.58,29968235.31,822241572.2,8.69269861,2.233333333,0.030103351
12/29/2020,27036.69,28221057.09,511058869.8,8.410156419,4.35,0.012563668
12/30/2020,27376.37,33896444.42,584575020.2,8.702158346,4.483333333,0.054069258
12/31/2020,28856.59,33284139.09,751041811,9.507763505,2.933333333,0.004365381
1/1/2021,28982.56,29068047.03,606524119.5,5.604238062,2.983333333,0.014187498
1/2/2021,29393.75,31908499.94,491258037.7,8.400988667,2.216666667,0.095316521
1/3/2021,32195.46,35922359.22,1393906626,8.057991388,4.833333333,0.025013465
1/4/2021,33000.78,39752808.81,975831414.6,9.162333835,5.516666667,-0.02926446
1/5/2021,32035.03,35314776.48,1432013253,10.38614594,3.066666667,0.062795009
1/6/2021,34046.67,43004565.11,1026923832,11.26630535,4.7,0.082643618
1/7/2021,36860.41,45226287.01,1414154053,11.63777279,4.583333333,0.071231709
1/8/2021,39486.04,42358095.26,1836614179,15.16050123,3.666666667,0.029990599
1/9/2021,40670.25,40693122.11,1794260807,13.812072,3.816666667,-0.010561283
1/10/2021,40240.72,43171347.78,711474842.7,10.97794257,2.783333333,-0.049716556
1/11/2021,38240.09,37697672.11,1415450813,13.66581823,6.35,-0.070479698
1/12/2021,35544.94,38534703.86,3039065356,17.09544207,4.633333333,-0.043131878
1/13/2021,34011.82,37493720.35,1344114135,14.80681884,2.216666667,0.099415733
1/14/2021,37393.13,42518141.32,1209077692,16.36282245,5.166666667,0.047210276
1/15/2021,39158.47,41733817.69,988940894.5,15.99043285,3.333333333,-0.059500537
1/16/2021,36828.52,38126679.7,1194986405,10.60028345,2.883333333,-0.020726328
1/17/2021,36065.2,31937013.52,685084801.6,8.679417881,2.816666667,-0.007547165
1/18/2021,35793.01,36250411.75,650030053.9,9.705959227,3.25,0.02344983
1/19/2021,36632.35,38439879.38,590495165.8,11.0367928,4.6,-0.016712551
1/20/2021,36020.13,34297105.94,579558848.9,10.42364316,4.1,-0.013357809
1/21/2021,35538.98,30287474.72,913461956.8,13.48327307,2.416666667,-0.13340563
1/22/2021,30797.88,31865792.14,1473827004,11.29271159,4.716666667,0.071579602
1/23/2021,33002.38,33751644.51,1271924926,7.993262389,3.233333333,-0.027350755
1/24/2021,32099.74,30284997.16,414697183.1,7.249713613,2.366666667,0.005517179
1/25/2021,32276.84,33137293.92,362355621.5,10.90615557,4.583333333,-0.001040374
1/26/2021,32243.26,35209827.73,724029496.8,7.720712671,3.283333333,0.009258989
1/27/2021,32541.8,30148573.7,782611741.2,7.964007811,2.65,-0.065227799
1/28/2021,30419.17,32031715.88,1231838586,8.464656499,3.916666667,0.098096036
1/29/2021,33403.17,39455373.63,1030518859,17.38183227,3.05,0.027275555
1/30/2021,34314.26,33651946.62,2130003473,15.10536832,3.583333333,0.000111907
1/31/2021,34318.1,33412205.27,559013708.2,11.53883512,2.966666667,-0.034431976
2/1/2021,33136.46,30096215.73,358122291.5,15.56614392,2.316666667,0.011662079
2/2/2021,33522.9,38671645.46,555827113.9,14.10586319,5.316666667,0.059862363
2/3/2021,35529.66,39131400.44,598901450.2,14.26763937,4.616666667,0.060416846
2/4/2021,37676.25,43879560.22,704292313.8,17.05429036,3.316666667,-0.017893501
2/5/2021,37002.09,45671119.75,833075414.8,15.01903958,4.1,0.034498592
2/6/2021,38278.61,45346981.33,464369301.5,14.03433658,2.666666667,0.027290698
2/7/2021,39323.26,41085629.48,815234883.5,11.45013229,3.866666667,-0.010049014
2/8/2021,38928.1,48670642.8,507510700.4,16.97861249,4.5,0.191023965
2/9/2021,46364.3,51636507.5,1848583587,25.34398956,3.35,0.004858911
2/10/2021,46589.58,49429153.26,1278680840,22.45037832,4.933333333,-0.03673375
2/11/2021,44878.17,47377470.06,854939011.7,28.50803937,4.466666667,0.069860469
2/12/2021,48013.38,53308083.08,990292287,28.11424448,2.583333333,-0.011288103
2/13/2021,47471.4,53952453.19,689712445.3,20.29400775,3.65,-0.006029104
2/14/2021,47185.19,50339561.18,410208224.1,17.28678734,3.133333333,0.032535209
2/15/2021,48720.37,51761591.28,517594005.2,18.90333252,4.45,-0.0157741
2/16/2021,47951.85,42832906.96,708415696.9,19.7908171,4,0.025197151
2/17/2021,49160.1,51285528.64,899200170.7,22.82504089,2.65,0.060173393
2/18/2021,52118.23,53678746.91,1071500775,23.99884855,4.966666667,-0.009786979
2/19/2021,51608.15,59244126.44,665321948.2,25.06058158,4.333333333,0.083481969
2/20/2021,55916.5,59691256.69,1203321962,25.97586191,3.85,0.001514759
2/21/2021,56001.2,57635434.79,737451802.2,24.05930039,3.283333333,0.026546931
2/22/2021,57487.86,52905473.9,515842591.9,25.21470136,3.383333333,-0.058524704
2/23/2021,54123.4,48487887.64,1925933019,30.85654781,4.216666667,-0.09687067
2/24/2021,48880.43,59746178.58,2125994180,26.36595718,4.133333333,0.035687288
2/25/2021,50624.84,57792548.42,1058762335,23.28634747,2.716666667,-0.075544338
2/26/2021,46800.42,47395143.8,915917915.7,22.64314096,4.716666667,-0.009831322
2/27/2021,46340.31,51148405.65,1077018778,15.32153175,3.733333333,-0.00398012
2/28/2021,46155.87,40396048.68,399909227.6,14.61403991,2.183333333,-0.022574593
3/1/2021,45113.92,44513744.1,724061272.7,20.78565783,4.5,0.099847453
3/2/2021,49618.43,50567917.71,967845187.2,19.09361592,3.733333333,-0.025441958
3/3/2021,48356.04,55147754.83,645712708.9,20.0817084,2.85,0.043875801
3/4/2021,50477.7,45722350.32,806146031.4,19.13342899,3.316666667,-0.040191807
3/5/2021,48448.91,49815984.01,781773549.7,17.19444156,2.15,0.008513504
3/6/2021,48861.38,49711918.89,757198942.5,13.07898012,3.616666667,0.000413619
3/7/2021,48881.59,49451162.5,314191307.9,13.73474769,3.033333333,0.046809238
3/8/2021,51169.7,53803631.22,439137853.7,15.78380351,2.55,0.022076151
3/9/2021,52299.33,52888356.46,593714546,18.94286815,3.216666667,0.04937329
3/10/2021,54881.52,57652864.48,757075750.4,17.78247527,3.616666667,0.02032943
3/11/2021,55997.23,52736912.57,1017432151,21.52641955,2.983333333,0.031551025
3/12/2021,57764,60000114.24,867544807.9,20.78285305,3.9,-0.008841493
3/13/2021,57253.28,59410978.33,701008587.8,24.94947234,2.35,0.069960184
3/14/2021,61258.73,64756375.03,988962162.3,17.37839881,4.066666667,-0.034693178
3/15/2021,59133.47,59673362.69,461229239.3,22.08740215,3.983333333,-0.057137692
3/16/2021,55754.72,57657199.42,1029700471,19.14099737,2.633333333,0.020046016
3/17/2021,56872.38,54456146.88,933139262.1,20.05790879,5.016666667,0.035880686
3/18/2021,58913,64386085.97,870414831.5,24.07938428,4.15,-0.021168503
3/19/2021,57665.9,61617467.95,769968936.6,21.67674617,2.15,0.007096048
3/20/2021,58075.1,61522483.5,512236900.8,17.15350776,3.5,0.000184244
3/21/2021,58085.8,60066262.68,388273949.2,14.83669348,1.866666667,-0.01161437
3/22/2021,57411.17,58540676.98,493777972.2,16.2400834,2.5,-0.055846449
3/23/2021,54204.96,60904323.72,818803864.3,14.13708819,3.5,0.005027215
3/24/2021,54477.46,56905120.73,694554383.7,14.91543628,2.166666667,-0.03614761
3/25/2021,52508.23,55913485.58,930278334.3,13.78810147,4.316666667,-0.020802644
3/26/2021,51415.92,49554041.06,798490265.9,14.73661304,3.533333333,0.071155977
3/27/2021,55074.47,59212965.3,654657557.8,12.71628388,2.183333333,0.014334409
3/28/2021,55863.93,58772016.35,417333165,13.03726488,3.116666667,-0.001435989
3/29/2021,55783.71,59732041.29,354789416.1,15.06768073,2.6,0.033055528
3/30/2021,57627.67,58978791.98,778905384.4,17.61306637,3.3,0.01913074
3/31/2021,58730.13,63698731.01,505528990.8,18.100249,3.65,8.72E-05
4/1/2021,58735.25,58722692.66,716750367.2,17.0018883,2.466666667,2.84E-05
4/2/2021,58736.92,57243512.86,384195844.2,17.33890306,4.25,0.00501218
4/3/2021,59031.32,54056516.12,484719745.7,17.5907493,3.483333333,-0.033115133
4/4/2021,57076.49,56501558.98,350520423.4,15.77091949,1.883333333,0.019799045
4/5/2021,58206.55,62213130.42,244447137.7,19.06412354,4.233333333,0.014561076
4/6/2021,59054.1,58865753.67,401549573.2,20.09130933,2.816666667,-0.017503272
4/7/2021,58020.46,61699929.4,389087525.6,17.90663451,2.7,-0.03573205
4/8/2021,55947.27,53025106.54,756167636.1,18.8047071,3.866666667,0.037558937
4/9/2021,58048.59,62936805.51,475807458.1,20.84947402,2,0.000930083
4/10/2021,58102.58,64092742.42,407439694,18.02984316,4.366666667,0.028766709
4/11/2021,59774,58799840.66,689236659.5,14.84258426,2.866666667,0.003193194
4/12/2021,59964.87,59662203.18,315279095.9,18.95188877,2.283333333,-0.002170104
4/13/2021,59834.74,61441759.04,533381831,20.47239265,4.633333333,0.062166227
4/14/2021,63554.44,63141327.4,932699539.7,29.09402241,3.966666667,-0.009209742
4/15/2021,62969.12,80172244.97,1004822806,27.43777099,2.683333333,0.004502366
4/16/2021,63252.63,48356808.52,480649145.1,39.39264581,3.85,-0.028404353
4/17/2021,61455.98,45028087.59,905029645.8,51.64191829,2.4,-0.022274317
4/18/2021,60087.09,57721965.52,444839749,44.43854349,2.916666667,-0.063834178
4/19/2021,56251.48,47180246.47,1795641744,58.61090521,3.333333333,-0.00974801
4/20/2021,55703.14,62004693.81,829117286.5,59.85844265,1.933333333,0.01444748
4/21/2021,56507.91,49225543.81,971129684.1,62.78816638,3.5,-0.047765171
4/22/2021,53808.8,64293952.91,629420904.8,58.7443207,2.716666667,-0.038601307
4/23/2021,51731.71,55567384.89,1187405699,45.47770986,2.516666667,-0.011184243
4/24/2021,51153.13,53877732.97,1413848471,29.02194839,3.216666667,-0.020381939
4/25/2021,50110.53,49453312.87,458274326.7,23.94364969,1.633333333,-0.020653344
4/26/2021,49075.58,47389587.56,576635611.2,37.15375967,2.516666667,0.101497731
4/27/2021,54056.64,57182089.26,848207062.8,29.69209747,3.583333333,0.018773272
4/28/2021,55071.46,56029341.16,509014490.5,26.85786621,2.366666667,-0.003402125
4/29/2021,54884.1,48848197.6,563311741.8,30.02644999,3.533333333,-0.023685366
4/30/2021,53584.15,59389761.3,579652972.7,27.67765772,3.4,0.078614105
5/1/2021,57796.62,56995422.31,683907404.5,22.66046226,2.233333333,0.001053349
5/2/2021,57857.5,70637245.5,337492054.7,20.55797542,3.016666667,-0.021553645
5/3/2021,56610.46,71252796.33,286521389,22.35127237,2.666666667,0.010649445
5/4/2021,57213.33,68034176.3,571622385,18.27344869,3.1,-0.069417564
5/5/2021,53241.72,61161963.09,836868262.6,18.02066946,3.716666667,0.079477335
5/6/2021,57473.23,66659326.28,775797222.6,20.0147484,2.833333333,-0.018183596
5/7/2021,56428.16,71663298.61,605987088.8,18.91034054,4.216666667,0.016872958
5/8/2021,57380.27,67678884.92,622419281.4,18.59750109,3.916666667,0.026987325
5/9/2021,58928.81,71465404.02,523002028.1,16.38650376,2.166666667,-0.010997677
5/10/2021,58280.73,71072062.5,534233808.4,19.21120694,4.016666667,-0.041132464
5/11/2021,55883.5,64607298.4,903456809,14.63988355,3.15,0.015505471
5/12/2021,56750,64585949.48,546570032.5,14.34761591,2.633333333,-0.136438943
5/13/2021,49007.09,53650242.51,928999961.2,12.91719892,3.55,0.014185294
5/14/2021,49702.27,45652932.82,1528100267,13.84146962,2.333333333,0.004431387
5/15/2021,49922.52,41386831.59,573671658.7,13.12596921,3.2,-0.063817692
5/16/2021,46736.58,41709082.88,536658388.2,11.23477924,2.366666667,-0.006310689
5/17/2021,46441.64,36875391.37,795540649,13.44047024,2.033333333,-0.061268293
5/18/2021,43596.24,30628667.24,1365356635,13.40578761,3.083333333,-0.015690573
5/19/2021,42912.19,36558890.15,776420981.7,18.31081832,3.383333333,-0.138606769
5/20/2021,36964.27,33135536.44,3192479061,23.13445749,2.183333333,0.103344392
5/21/2021,40784.32,31984319.4,1507671103,22.54862912,3,-0.085914636
5/22/2021,37280.35,31076144.88,1438210290,17.15938281,1.65,0.006650957
5/23/2021,37528.3,28944158.98,666031627.8,14.55374888,3.216666667,-0.073911155
5/24/2021,34754.54,32668797.24,1106858419,15.31772822,2.633333333,0.114346212
5/25/2021,38728.59,32577927.95,1032788865,13.97952968,1.883333333,-0.008213312
5/26/2021,38410.5,32976616.14,719154798.1,13.25058381,3.883333333,0.022273597
5/27/2021,39266.04,30872457.37,676198904.2,12.00490999,2.5,-0.020902286
5/28/2021,38445.29,29892496.44,489470054.2,11.66759013,1.566666667,-0.071677701
5/29/2021,35689.62,27237217.14,694420431.2,8.433608451,2.183333333,-0.029194763
5/30/2021,34647.67,33235125.09,458364767.2,7.221702624,1.383333333,0.029927554
5/31/2021,35684.59,33914623.68,329083645.8,7.274289295,1.65,0.045564486
6/1/2021,37310.54,34238305.82,481997703.4,7.365247436,2.5,-0.017365066
6/2/2021,36662.64,41033277.74,465003628.5,7.610751494,1.566666667,0.025164582
6/3/2021,37585.24,37237145.29,472220579.5,7.513880953,3.7,0.042659033
6/4/2021,39188.59,32433139.61,439066611,6.637818731,3.083333333,-0.058769147
6/5/2021,36885.51,31004148.54,501492074.3,5.563274416,1.333333333,-0.036738817
6/6/2021,35530.38,34551597.29,437701949,4.384585203,2.433333333,0.008043539
6/7/2021,35816.17,32065211.21,244244789.7,5.244371403,2.05,-0.064253101
6/8/2021,33514.87,31680869.7,468061636.3,4.685749891,2.3,-0.00192989
6/9/2021,33450.19,29082024.73,898174396.7,5.583895313,2.7,0.116237606
6/10/2021,37338.36,28990968.61,839878615.1,6.782823688,1.95,-0.016974232
6/11/2021,36704.57,25753794.51,619830807.7,6.954110734,3.6,0.016581314
6/12/2021,37313.18,31189778.56,418192315.6,5.736124763,2.116666667,-0.048730234
6/13/2021,35494.9,31382108.55,400987660,4.521135516,1.566666667,0.100631922
6/14/2021,39066.82,36421303.12,496421300.4,6.202846277,3.75,0.037345758
6/15/2021,40525.8,34465050.94,773480687.2,6.439971039,2.316666667,-0.008321612
6/16/2021,40188.56,31780141.8,563639731.4,6.084041876,2.216666667,-0.046373645
6/17/2021,38324.87,32585835.14,527484731.5,5.090418356,2.766666667,-0.006701393
6/18/2021,38068.04,29858234.32,473543196.1,5.125852757,1.616666667,-0.061422127
6/19/2021,35729.82,23856840,492347272.5,4.708340416,2.433333333,-0.005755697
6/20/2021,35524.17,23743052.1,344470416.4,4.749592435,2,0.001919257
6/21/2021,35592.35,23126700.28,467990641,6.465483691,1.4,-0.109737064
6/22/2021,31686.55,19804046.13,881732120.9,7.783322204,3.35,0.024017761
6/23/2021,32447.59,23621428.33,1181870045,8.06153746,2.5,0.037816984
6/24/2021,33674.66,23766132.39,567894517.4,6.965044972,2.166666667,0.028648248
6/25/2021,34639.38,24364896.16,346763748.6,6.723152826,2.583333333,-0.086571988
6/26/2021,31640.58,18459502.49,487441486.4,5.100411205,1.483333333,0.016445021
6/27/2021,32160.91,13064509.93,383763274.7,7.177179226,2.416666667,0.077222317
6/28/2021,34644.45,20581265.56,356498319.4,8.348670983,2.883333333,-0.005420204
6/29/2021,34456.67,21860395.24,355900532.5,9.220051317,1.75,0.040370413
6/30/2021,35847.7,21597056.01,385135142.1,9.950943887,3.533333333,-0.022326119
7/1/2021,35047.36,22482193.6,406967841.5,10.61491161,2.283333333,-0.043098253
7/2/2021,33536.88,20787750.55,324116506,10.94869608,1.616666667,0.009541138
7/3/2021,33856.86,29286315.16,217066486.5,8.540522686,2.55,0.024577589
7/4/2021,34688.98,26850966.69,169572916.1,8.921049286,1.616666667,0.017882336
7/5/2021,35309.3,29781454.42,130884160.1,7.233005637,1.6,-0.044218662
7/6/2021,33747.97,31922406.81,262649988.6,7.045752952,2.9,0.013720529
7/7/2021,34211.01,27871474.46,258109070.3,5.918565185,1.683333333,-0.010872816
7/8/2021,33839.04,29946768.13,205349507.1,4.170625319,3.266666667,-0.028417768
7/9/2021,32877.41,28042394.09,358897369.4,3.919572118,2.533333333,0.028624822
7/10/2021,33818.52,34562838.34,195359782.7,3.454604455,1.433333333,-0.008958109
7/11/2021,33515.57,27450462.49,179503025,3.792189358,2.166666667,0.021245946
7/12/2021,34227.64,27887294.47,135783786.1,4.401480191,1.85,-0.031243463
7/13/2021,33158.25,28926080.15,192174937.9,4.519262067,1.966666667,-0.014225419
7/14/2021,32686.56,35713899.1,196978689.7,3.428913535,2.833333333,0.003917512
7/15/2021,32814.61,26360965.37,250745295,3.209822377,1.783333333,-0.032790882
7/16/2021,31738.59,30312671.3,242886859.9,2.456957409,3.016666667,-0.009998554
7/17/2021,31421.25,28583415.04,223188595.1,2.186896338,2.083333333,0.003163782
7/18/2021,31520.66,28985344.27,153024608.9,2.375434398,1.316666667,0.008338341
7/19/2021,31783.49,33665753.26,119375610.1,2.603296106,3.35,-0.030441906
7/20/2021,30815.94,23622405.81,227653989.4,2.311102706,2.333333333,-0.033284722
7/21/2021,29790.24,28599770.53,334239343.1,1.916524669,2.183333333,0.078140357
7/22/2021,32118.06,32359585.96,446695087.9,1.984028261,2.75,0.005599031
7/23/2021,32297.89,27972459.85,205069638.9,2.709063264,1.416666667,0.039746869
7/24/2021,33581.63,33022007.46,190920633.6,2.19251829,2.683333333,0.020776538
7/25/2021,34279.34,33196893.29,149062681.6,1.914692148,1.9,0.031676806
7/26/2021,35365.2,36493145.88,213671233.6,2.674277557,1.983333333,0.055222083
7/27/2021,37318.14,40625844.54,985237333.7,2.373035058,3.633333333,0.05594625
7/28/2021,39405.95,39723886.33,636929009.5,2.466535598,2.516666667,0.015139338
7/29/2021,40002.53,40901817.9,648707028.1,2.248952783,2.15,8.50E-05
7/30/2021,40005.93,42087445.19,291830057.4,2.254912869,2.933333333,0.055197317
7/31/2021,42214.15,41621939.12,484267642.4,2.254715743,1.766666667,-0.013149382
8/1/2021,41659.06,40874038.11,231216114.8,2.150652633,2.85,-0.039813668
8/2/2021,40000.46,35937889.13,273365143.7,2.230378609,2.783333333,-0.020162768
8/3/2021,39193.94,41637592.38,304362108.8,1.997380817,1.683333333,-0.02694141
8/4/2021,38138,33520445.17,357077322.3,2.446520064,3.466666667,0.042271226
8/5/2021,39750.14,39935192.17,381430418.4,2.379503773,2.433333333,0.028474365
8/6/2021,40882,41573126.86,589529887,2.259807168,2.05,0.047550267
8/7/2021,42825.95,45850268.79,458571279.2,2.129156228,2.616666667,0.042221597
8/8/2021,44634.13,44179354.82,577948603,2.27676123,1.683333333,-0.018326559
8/9/2021,43816.14,43228448.22,424351429,2.415067318,1.866666667,0.057451889
8/10/2021,46333.46,48233368.67,673221003.8,2.438608452,2.883333333,-0.015649382
8/11/2021,45608.37,42939210.62,341739411.7,2.33121333,2.45,6.78E-05
8/12/2021,45611.46,42929376.78,357102154.9,2.294387508,3.733333333,-0.026170616
8/13/2021,44417.78,42018438.48,364203587.1,4.17188116,3.033333333,0.076910643
8/14/2021,47833.98,48765927.54,413817979.4,2.45318062,1.933333333,-0.015089482
8/15/2021,47112.19,53211493.46,289525608,2.421874964,2.25,-0.001183982
8/16/2021,47056.41,47962042.26,238769871.1,2.901476894,2.2,-0.022820695
8/17/2021,45982.55,51238797.93,328414269.5,2.777243391,2.266666667,-0.02901057
8/18/2021,44648.57,38733931.86,391450533.2,2.815211675,2.583333333,0.002895725
8/19/2021,44777.86,44064382.99,318619549.5,2.304136063,1.916666667,0.043699945
8/20/2021,46734.65,48449546.19,334784600,2.772988268,4.5,0.055485598
8/21/2021,49327.75,52705962.51,393922039.2,2.556793569,2.65,-0.008022462
8/22/2021,48932.02,50723143.43,293309782.2,2.978026748,1.75,0.008249404
8/23/2021,49335.68,62783444.84,175696197,2.650576577,3.733333333,0.003806981
8/24/2021,49523.5,48446097.44,347662893.8,2.763486834,2.516666667,-0.035920725
8/25/2021,47744.58,48840322.24,329218454.4,2.355597163,2.183333333,0.025709934
8/26/2021,48972.09,44344740.94,308193605.4,2.111370266,2.9,-0.041029288
8/27/2021,46962.8,44045251.7,350695648.3,2.217093087,2.033333333,0.04458976
8/28/2021,49056.86,43653820.95,314537378.7,2.398724043,3.266666667,-0.003245418
8/29/2021,48897.65,48550300.1,127683988.6,2.210638595,2.283333333,-0.001858372
8/30/2021,48806.78,41207632.5,185179756.3,2.402999831,1.783333333,-0.035487078
8/31/2021,47074.77,43189750.75,243698081.6,2.397410968,3.833333333,0.001722791
9/1/2021,47155.87,41665458.82,261861261.7,3.016699762,2.716666667,0.036196766
9/2/2021,48862.76,47307177.3,295404213.2,3.424784885,2.283333333,0.009542032
9/3/2021,49329.01,47116728.86,333198224.2,3.246823346,3.416666667,0.014318552
9/4/2021,50035.33,49149539.31,364637470.9,2.638333907,2.05,-0.001757758
9/5/2021,49947.38,52134864.52,190864422.7,2.576131668,2.866666667,0.036471983
9/6/2021,51769.06,57266555.77,205763894.3,3.302612514,3.566666667,0.017546001
9/7/2021,52677.4,50271634.78,345881388.7,3.557262127,1.783333333,-0.111399386
9/8/2021,46809.17,41770433.46,984208204.1,2.516571636,4.316666667,-0.015612112
9/9/2021,46078.38,40368816.13,440223166.1,2.390406099,3.1,0.006300352
9/10/2021,46368.69,39761194.03,315266287.6,2.476964567,2.116666667,-0.032806836
9/11/2021,44847.48,42455401.02,348659557.7,2.250638797,2.5,0.006629358
9/12/2021,45144.79,42869858.34,133023638.2,2.012471669,1.616666667,0.020253278
9/13/2021,46059.12,45344744.03,137153005.2,2.673988981,2.283333333,-0.023673053
9/14/2021,44968.76,49469863.81,398357109.5,2.560390557,3.033333333,0.046773805
9/15/2021,47072.12,43026873.4,260550303.6,3.022143026,1.95,0.023277685
9/16/2021,48167.85,41447857.66,241115251.8,2.959697271,4.016666667,-0.00794285
9/17/2021,47785.26,45000740.71,265469578.4,2.630343863,3.166666667,-0.010916756
9/18/2021,47263.6,47817679.6,233662731,2.461235782,2.016666667,0.021070126
9/19/2021,48259.45,48131991.96,171820050.2,1.961896557,2.666666667,-0.020929994
9/20/2021,47249.38,46493150.41,135623202.9,2.281168406,2.283333333,-0.092018562
9/21/2021,42901.56,33328734.04,605141090.3,2.564690316,2.566666667,-0.053198299
9/22/2021,40619.27,36087715.34,726831468.8,2.160101925,2.716666667,0.073499351
9/23/2021,43604.76,46022168.08,355516149,2.260371309,1.983333333,0.029450913
9/24/2021,44888.96,40572791.53,369977052.8,2.497557996,3.883333333,-0.046189531
9/25/2021,42815.56,38679199.26,594658890.5,1.712537713,2.383333333,-0.001717833
9/26/2021,42742.01,38084247.82,132297206.5,1.854755742,1.6,0.010308827
9/27/2021,43182.63,43218816.61,231309916.7,2.143370696,3.516666667,-0.021870599
9/28/2021,42238.2,40399023.49,249740960.4,2.177376964,2.7,-0.02905048
9/29/2021,41011.16,34503900.23,275833680.2,1.951464302,2.233333333,0.012465387
9/30/2021,41522.38,46789306.05,221224597.1,2.177211209,3.3,0.05383675
10/1/2021,43757.81,40884975.74,360342502.3,2.726000881,2.033333333,0.100148979
10/2/2021,48140.11,56739068.28,688291406.5,2.01121876,3.55,-0.008579332
10/3/2021,47727.1,45436120.54,184243787.8,2.202051238,2.416666667,0.010028265
10/4/2021,48205.72,47639372.83,183312373.5,2.454794113,1.8,0.019463043
10/5/2021,49143.95,52076953.34,370887916.3,2.451799069,3.716666667,0.048060443
10/6/2021,51505.83,43942894.7,437607953.3,3.589538221,2.95,0.074514477
10/7/2021,55343.76,49405388.01,869275029.9,4.498459588,2.516666667,-0.027874145
10/8/2021,53801.1,41966394.78,402001281.2,4.022625652,3.716666667,0.001230458
10/9/2021,53867.3,52134455.44,375062388.4,3.266716402,2.866666667,0.023303377
10/10/2021,55122.59,55625852.15,168430381.1,3.326720057,3.083333333,-0.009013546
10/11/2021,54625.74,52898159.5,294613549.8,4.206979782,3.316666667,0.051738796
10/12/2021,57452.01,48626582.28,350997309.9,3.942408841,1.716666667,-0.021044869
10/13/2021,56242.94,60196305.45,516916488.1,3.259103812,4.1,0.020691486
10/14/2021,57406.69,51775839.06,471270462.4,3.347746878,3.35,-0.000155905
10/15/2021,57397.74,54670343.84,339375043.3,4.084309407,2.466666667,0.073930263
10/16/2021,61641.17,51917022.71,825023911.6,3.562454065,3.166666667,-0.01123259
10/17/2021,60948.78,61555796.56,263628462.5,3.195341525,1.75,0.009802165
10/18/2021,61546.21,58173901.82,271015043,3.427371993,2.116666667,0.006911555
10/19/2021,61971.59,61804734.86,753842251.7,3.018701796,3.366666667,0.03737277
10/20/2021,64287.64,61742492.21,594456878.2,4.208406375,2.15,0.027624595
10/21/2021,66063.56,60807152.15,650092516.5,4.062618197,4.583333333,-0.056138361
10/22/2021,62354.86,63205405.9,917892846,3.485988325,3.25,-0.02658654
10/23/2021,60697.06,56004608.35,529183068.8,3.040450821,1.816666667,0.009559277
10/24/2021,61277.28,58596760.65,191872031.9,2.579483376,2.733333333,-0.006415102
10/25/2021,60884.18,74417752.59,228927561,3.090479026,2.533333333,0.035910149
10/26/2021,63070.54,59364122.89,277562724.5,2.909640193,2.383333333,-0.043211458
10/27/2021,60345.17,59080371.71,379278445.2,2.553183699,3.55,-0.029939099
10/28/2021,58538.49,58309865.55,590784490.3,2.654358522,2.016666667,0.034995778
10/29/2021,60587.09,68395070.24,692953330.3,3.164126508,5.033333333,0.027433072
10/30/2021,62249.18,60386548.97,563700561.9,2.548760987,2.816666667,-0.008319628
10/31/2021,61731.29,53663037.31,226334070.9,2.523938888,2.2,-0.005796898
11/1/2021,61373.44,57638512.19,267709104.1,3.202410406,4.416666667,-0.005604053
11/2/2021,61029.5,62861190.13,412970758.8,3.700567589,2.733333333,0.036238377
11/3/2021,63241.11,64240988.99,520838604.1,3.465048303,2.85,-0.004526328
11/4/2021,62954.86,56277841.55,424004759.4,3.498620939,3.766666667,-0.024033569
11/5/2021,61441.83,60649721.92,282279127.5,3.766609691,1.883333333,-0.006013981
11/6/2021,61072.32,59379244.68,261917194.4,2.777606294,3.316666667,0.007269906
11/7/2021,61516.31,60030049.95,211867708.1,2.648839187,2.4,0.028885185
11/8/2021,63293.22,57270493.49,216409013.2,3.683014592,2.433333333,0.067447193
11/9/2021,67562.17,65840419.26,577118758.6,4.690800049,4.316666667,-0.009000007
11/10/2021,66954.11,63548112.52,466601853.5,4.101072789,3,-0.029533362
11/11/2021,64976.73,65183349.25,829053692.5,3.442764761,2.483333333,-0.002122606
11/12/2021,64838.81,57924016.81,309495740.2,3.383542984,3.583333333,-0.00900911
11/13/2021,64254.67,62698179.56,490505372.2,2.868310031,2,0.002587672
11/14/2021,64420.94,65428799.07,168246880.6,2.490990827,3.05,0.016265053
11/15/2021,65468.75,63153343.38,214318500,2.849088017,3.55,-0.028784726
